90aa1001ed34674f31a031fa8aebd0e7;a424696bd7854952ac97ed9c0267eccf;museum;COLLEZIONE CONTINI BONACOSSI;FIRENZE;VIA LAMBERTESCA;VIA LAMBERTESCA;RT04801703234TO;43.76864274492151;11.254948112177818; 1429094878961
90ac0fa25e55a2cb9801ab395ecc0023;55d4f3a3c3ab4575bfa7dc79c0495e7d;museum;Museo di Storia Naturale, Sezione di Geologia e Paleontologia;FIRENZE;VIA GIORGIO LA PIRA;VIA GIORGIO LA PIRA;RT04801703073TO;43.778339;11.25984; 1429092256614
93ed35e16bbd56a1e3f88f4def10164e;a43b7fd688414d5eba2ac123b333205c;museum;musei.11;FIRENZE;VIA FAENZA;VIA FAENZA;RT04801702930TO;43.77727066602222;11.251331321561816; 1429094883164
94a5ffbc10ca958a9b18d4e51b5c340f;4bca787a2fe24fd0aa8a6d4e22166c54;museum;musei.58;FIRENZE;VIA SANT'EGIDIO;VIA SANT'EGIDIO;RT04801703562TO;43.77289685875229;11.259882558091043; 1429092081475
967cef1df13aac6a50782afa1a79e9fa;59732e50e4d249fda5aa20c9e24e774e;museum;Museo di Storia Naturale, Sezione di Antropologia ed Etnologia;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.771755;11.257962; 1429092308456
989f2ea14a21366c05762fc40a3ca66f;5d92c5232c4645638d91cd43dd5e701f;museum;musei.38;FIRENZE;VIALE ALDO PALAZZESCHI;VIALE ALDO PALAZZESCHI;RT04801707286TO;43.77665378325587;11.304708218418149; 1429092386918
9b2c978c164186fc23d74a1c9f922dd3;75518731dce34777837c18951a12b5d0;museum;musei.16;FIRENZE;VIA DEGLI AVELLI;VIA DEGLI AVELLI;RT04801702397TO;43.77462241925036;11.249384807616693; 1429092770822
9b34e6ea0ff1c28bbfb32f5bf678d7de;028a8eaa2c914f5ba89e2c2b204218a9;museum;Galleria dell Accademia;FIRENZE;VIA RICASOLI;VIA RICASOLI;RT04801703496TO;43.776756;11.258516; 1429089913575
9b4b3f9203545954b7215b3f4f84e20f;616349cd53c64017875c844f16e9bd25;museum;musei.34;FIRENZE;VIA GINO CAPPONI;VIA GINO CAPPONI;RT04801703069TO;43.77657091132392;11.26125795153134; 1429092462578
9b6bf72f78e7674ddafdc74ec3f95310;c657172da57d4a14b43ee7325a83e220;museum;musei.667;FIRENZE;PIAZZA DEI PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.76527543459846;11.249970924010556; 1429095790843
9c83f52b727906f94cf72167786a171d;9d878586e3584e7b8894e4c1007b7e65;museum;musei.55;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.77175380289299;11.257962421029365; 1429093864579
9d7a8a9075f13fcf7cee9cd503eb8640;6bc42659d1f74aae83d776bb0bab8176;museum;GALLERIA DELLO SPEDALE DEGLI INNOCENTI;FIRENZE;PIAZZA DELLA SANTISSIMA ANNUNZIATA;PIAZZA DELLA SANTISSIMA ANNUNZIATA;RT04801702013TO;43.77634779899685;11.260970755644573; 1429092618101
9de6c826952652163b75924556fa8f8d;893d0f45505f47d38169da5011bd2353;museum;BIBLIOTECA MEDICEA LAURENZIANA;FIRENZE;BORGO SAN LORENZO;BORGO SAN LORENZO;RT04801701838TO;43.77465441067852;11.254535530431298; 1429093714631
9efcdec93688b0b823f52cf755f726c6;eec2012007d24bccb34dd9e8a6970dee;museum;musei.17;FIRENZE;VIA CAMILLO CAVOUR;VIA CAMILLO CAVOUR;RT04801702240TO;43.7796008879813;11.259470459572267; 1429181865518
a0a3a9f05aefa310d4bebc8215e0f770;4d2f3c8051f7424ea552feea3dafd3f7;museum;MUSEO DEL BIGALLO;FIRENZE;PIAZZA SAN GIOVANNI;PIAZZA DI SAN GIOVANNI;RT04801701953TO;43.77280666267089;11.25509716186929; 1429092103893
a131968d778e8b7dad7f8306841e6a61;1378adfab1b94407954be697a0cd6740;museum;Fuoco fuochino;PISTOIA;VIA DELL'OSPIZIO;;;43.93174;10.91424; 1429090026960
a202541e4e656fd0dd9fe7a2c2f82470;8bd5a692dd8c4896af9ac7f6f7f16b24;museum;BASILICA DI SAN LORENZO;FIRENZE;BORGO SAN LORENZO;BORGO SAN LORENZO;RT04801701838TO;43.77481509639952;11.254586971506203; 1429093734753
a53723129ff9344a296f330b26b9d522;75d26cc3ee4e48a3bb34538df6104b87;museum;musei.43;FIRENZE;VIA DELLA CERTOSA;VIA DELLA CERTOSA;RT04801708482TO;43.73103776282403;11.220849937822093; 1429092772224
a755608d7fa33272a6ba280f12b1bb79;67f79c4909264c24acfeac35bd50e307;museum;musei.20;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.7731212845131;11.256953006177518; 1429092567662
a7fe316d3ef4e9d190215891bd417a12;b186f481df9c4b36b69922ca46f790c0;museum;musei.29;FIRENZE;PIAZZA FRA  GIROLAMO SAVONAROLA;PIAZZA FRA' GIROLAMO SAVONAROLA;RT04801701968TO;43.78134026724451;11.266537381831421; 1429095236150
a8d168a1ca4fdb82bbf8357f0aef5ba2;1bd378600a524a6193d49d42c31bcddf;museum;musei.69;FIRENZE;VIA LUIGI CARLO FARINI;VIA LUIGI CARLO FARINI;RT04801703278TO;43.772972516166185;11.26551514566195; 1429090085213
adc8403d7e66f8b356680a449926d004;b77f6384285c495aae74c49cae840269;museum;Copia di Museo Stefano Bardini;FIRENZE;VIA DEI RENAI;VIA DEI RENAI;RT04801702442TO;43.765088;11.259193; 1429095349610
ade2a230984d0821b1c27f6bb52cfcb8;ff53958712034671816cc9e3268a6c3d;museum;Uffizi;FIRENZE;LUNGARNO ANNA MARIA LUISA DE' MEDICI;LUNGARNO ANNA MARIA LUISA DE' MEDICI;RT04801701875TO;43.76775;11.255219; 1429182880153
adf4003f7a5b13d9b70b6d5ee06784a9;463ae57e291e4c31813a2721ea2c12b0;museum;Museo degli Argenti;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.765178;11.248342; 1429091400857
